experience_level,employment_type,job_title,salary_in_usd,remote_ratio,company_size
SE,FT,Data Scientist,138700,0,M
SE,FT,Data Analyst,95040,100,M
SE,FT,Data Analyst,59400,100,M
SE,FT,Machine Learning Engineer,197802,100,M
SE,FT,Machine Learning Engineer,156453,100,M
SE,FT,Data Scientist,308000,0,M
SE,FT,Data Scientist,144000,0,M
MI,FT,Data Engineer,89819,0,M
MI,FT,Data Engineer,72593,0,M
MI,FT,Data Engineer,154000,0,M
MI,FT,Data Engineer,103000,0,M
SE,FT,Data Engineer,180000,100,M
SE,FT,Data Engineer,122400,100,M
SE,FT,Data Analyst,120000,0,M
SE,FT,Data Analyst,90000,0,M
SE,FT,Data Engineer,227500,100,M
SE,FT,Data Engineer,147500,100,M
MI,FT,Machine Learning Engineer,150000,100,M
MI,FT,Machine Learning Engineer,50000,100,M
MI,FT,Data Engineer,73824,0,M
MI,FT,Data Engineer,55368,0,M
SE,FT,Machine Learning Engineer,331640,0,M
SE,FT,Machine Learning Engineer,267720,0,M
MI,FT,Data Engineer,190000,100,M
MI,FT,Data Engineer,130000,100,M
SE,FT,Data Engineer,160000,0,M
SE,FT,Data Engineer,130000,0,M
MI,FT,Data Engineer,150000,100,M
MI,FT,Data Engineer,50000,100,M
SE,FT,Data Engineer,178000,100,M
SE,FT,Data Engineer,165000,100,M
SE,FT,Data Analyst,155000,0,M
SE,FT,Data Analyst,120000,0,M
SE,FT,Data Analyst,280000,0,M
SE,FT,Data Analyst,200000,0,M
SE,FT,Data Engineer,184000,0,M
SE,FT,Data Engineer,123000,0,M
SE,FT,Data Scientist,290000,0,M
SE,FT,Data Scientist,173200,0,M
SE,FT,Data Scientist,235000,100,M
SE,FT,Data Scientist,204000,100,M
SE,FT,Data Scientist,155000,0,M
SE,FT,Data Scientist,105000,0,M
SE,FT,Machine Learning Engineer,287500,0,M
SE,FT,Machine Learning Engineer,212500,0,M
SE,FT,Machine Learning Engineer,190027,0,M
SE,FT,Machine Learning Engineer,152022,0,M
EN,FT,Data Scientist,19434,100,L
MI,FT,Data Engineer,130000,100,M
MI,FT,Data Engineer,100000,100,M
MI,FT,Data Engineer,250000,0,M
MI,FT,Data Engineer,125000,0,M
MI,FT,Data Engineer,131000,0,M
MI,FT,Data Engineer,88000,0,M
EN,FT,Data Analyst,80000,0,M
EN,FT,Data Analyst,50000,0,M
SE,FT,Machine Learning Engineer,198000,100,M
SE,FT,Machine Learning Engineer,132000,100,M
SE,FT,Data Engineer,184000,0,M
SE,FT,Data Engineer,123000,0,M
SE,FT,Machine Learning Engineer,170700,0,M
SE,FT,Machine Learning Engineer,113900,0,M
SE,FT,Data Engineer,184000,0,M
SE,FT,Data Engineer,123000,0,M
SE,FT,Machine Learning Engineer,280000,0,M
SE,FT,Machine Learning Engineer,200000,0,M
SE,FT,Data Engineer,185000,0,L
SE,FT,Data Engineer,81000,0,L
SE,FT,Machine Learning Engineer,220000,0,M
SE,FT,Machine Learning Engineer,80000,0,M
SE,FT,Data Scientist,185000,0,M
SE,FT,Data Scientist,123000,0,M
MI,FT,Data Analyst,53000,100,M
MI,FT,Data Analyst,48000,100,M
MI,FT,Data Scientist,150000,0,M
MI,FT,Data Scientist,125000,0,M
SE,FT,Data Scientist,150000,100,M
SE,FT,Data Scientist,130000,100,M
MI,FT,Data Engineer,70748,0,M
MI,FT,Data Engineer,67056,0,M
SE,FT,Data Engineer,190000,0,M
SE,FT,Data Engineer,170000,0,M
SE,FT,Data Analyst,125000,100,M
SE,FT,Data Analyst,115000,100,M
SE,FT,Data Engineer,130000,100,M
SE,FT,Data Engineer,101570,100,M
MI,FT,Data Engineer,150000,100,M
MI,FT,Data Engineer,115000,100,M
SE,FT,Data Engineer,184000,0,M
SE,FT,Data Engineer,123000,0,M
SE,FT,Data Analyst,185000,0,M
SE,FT,Data Analyst,160000,0,M
SE,FT,Data Engineer,185000,0,M
SE,FT,Data Engineer,50000,0,M
SE,FT,Machine Learning Engineer,254000,0,M
SE,FT,Machine Learning Engineer,200000,0,M
EN,FT,Data Engineer,130916,0,M
EN,FT,Data Engineer,120000,0,M
SE,FT,Data Scientist,160000,100,M
SE,FT,Data Scientist,130000,100,M
SE,FT,Data Scientist,316000,0,M
SE,FT,Data Scientist,202000,0,M
SE,FT,Data Scientist,189750,100,M
SE,FT,Data Scientist,119213,100,M
SE,FT,Machine Learning Engineer,250944,100,M
SE,FT,Machine Learning Engineer,205318,100,M
SE,FT,Data Engineer,155000,0,M
SE,FT,Data Engineer,125000,0,M
SE,FT,Data Scientist,135000,0,M
SE,FT,Data Scientist,114000,0,M
SE,FT,Data Scientist,218213,100,M
SE,FT,Data Scientist,178538,100,M
SE,FT,Machine Learning Engineer,258800,0,M
SE,FT,Machine Learning Engineer,199200,0,M
SE,FT,Data Scientist,215625,100,M
SE,FT,Data Scientist,159375,100,M
SE,FT,Data Engineer,170000,100,M
SE,FT,Data Engineer,100000,100,M
SE,FT,Machine Learning Engineer,234000,100,M
SE,FT,Machine Learning Engineer,208000,100,M
SE,FT,Data Engineer,282000,0,M
SE,FT,Data Engineer,208000,0,M
SE,FT,Data Analyst,93919,100,M
SE,FT,Data Analyst,51962,100,M
SE,FT,Data Scientist,211000,100,M
SE,FT,Data Scientist,185000,100,M
SE,FT,Machine Learning Engineer,159350,0,M
SE,FT,Machine Learning Engineer,130100,0,M
SE,FT,Data Scientist,262000,100,M
SE,FT,Data Scientist,245000,100,M
SE,FT,Data Scientist,190000,100,M
SE,FT,Data Scientist,150000,100,M
SE,FT,Machine Learning Engineer,264400,100,M
SE,FT,Machine Learning Engineer,176300,100,M
EN,FT,Data Analyst,80800,0,M
EN,FT,Data Analyst,53800,0,M
SE,FT,Data Scientist,210000,100,M
SE,FT,Data Scientist,180000,100,M
SE,FT,Data Engineer,210000,0,M
SE,FT,Data Engineer,155000,0,M
SE,FT,Data Scientist,169500,100,M
SE,FT,Data Scientist,138000,100,M
SE,FT,Data Engineer,226700,0,M
SE,FT,Data Engineer,133300,0,M
SE,FT,Data Scientist,204500,0,M
SE,FT,Data Scientist,138900,0,M
MI,FT,Data Scientist,260600,0,M
MI,FT,Data Scientist,170500,0,M
SE,FT,Data Scientist,214872,100,M
SE,FT,Data Scientist,186846,100,M
MI,FT,Data Analyst,95000,0,M
MI,FT,Data Analyst,70600,0,M
MI,FT,Data Analyst,149500,100,M
MI,FT,Data Analyst,127075,100,M
SE,FT,Data Engineer,162000,100,M
SE,FT,Data Engineer,111000,100,M
SE,FT,Data Scientist,245000,0,M
SE,FT,Data Scientist,185000,0,M
MI,FT,Data Engineer,154000,0,M
MI,FT,Data Engineer,103000,0,M
SE,FT,Data Analyst,80000,0,M
SE,FT,Data Analyst,70000,0,M
EX,FT,Data Engineer,250000,0,M
EX,FT,Data Engineer,225000,0,M
SE,FT,Data Analyst,90000,0,M
SE,FT,Data Analyst,80000,0,M
MI,FT,Data Analyst,61520,0,M
MI,FT,Data Analyst,49216,0,M
SE,FT,Data Engineer,205000,0,M
SE,FT,Data Engineer,167500,0,M
SE,FT,Data Scientist,202600,100,M
SE,FT,Data Scientist,168800,100,M
SE,FT,Data Scientist,164000,100,M
SE,FT,Data Scientist,130000,100,M
SE,FT,Machine Learning Engineer,240000,100,M
SE,FT,Machine Learning Engineer,220000,100,M
SE,FT,Data Scientist,168000,100,M
SE,FT,Data Scientist,130000,100,M
SE,FT,Data Engineer,185900,0,M
SE,FT,Data Engineer,129300,0,M
SE,FT,Machine Learning Engineer,297300,100,M
SE,FT,Machine Learning Engineer,198200,100,M
SE,FT,Machine Learning Engineer,190000,100,M
SE,FT,Machine Learning Engineer,156000,100,M
SE,FT,Machine Learning Engineer,205000,0,M
SE,FT,Machine Learning Engineer,152000,0,M
SE,FT,Machine Learning Engineer,260000,0,M
SE,FT,Machine Learning Engineer,192000,0,M
SE,FT,Machine Learning Engineer,192000,100,M
SE,FT,Machine Learning Engineer,164000,100,M
SE,FT,Machine Learning Engineer,227700,100,M
SE,FT,Machine Learning Engineer,154836,100,M
SE,FT,Data Scientist,160000,100,M
SE,FT,Data Scientist,140000,100,M
SE,FT,Data Scientist,168000,100,M
SE,FT,Data Scientist,130000,100,M
MI,FT,Machine Learning Engineer,285000,0,L
MI,FT,Machine Learning Engineer,190000,0,L
MI,FT,Data Engineer,214300,0,M
MI,FT,Data Engineer,108500,0,M
MI,FT,Data Scientist,145000,100,M
MI,FT,Data Scientist,115000,100,M
SE,FT,Data Scientist,194500,0,M
SE,FT,Data Scientist,110250,0,M
SE,FT,Data Scientist,295000,0,M
SE,FT,Data Scientist,177300,0,M
MI,FT,Data Analyst,55368,100,M
MI,FT,Data Analyst,44294,100,M
SE,FT,Data Scientist,136000,100,M
SE,FT,Data Scientist,104000,100,M
EN,FT,Data Engineer,220000,0,M
EN,FT,Data Engineer,187000,0,M
SE,FT,Data Analyst,85000,0,M
SE,FT,Data Analyst,79000,0,M
SE,FT,Machine Learning Engineer,214500,0,M
SE,FT,Machine Learning Engineer,132600,0,M
SE,FT,Data Engineer,131000,0,M
SE,FT,Data Engineer,130000,0,M
SE,FT,Data Scientist,153600,0,M
SE,FT,Data Scientist,106800,0,M
SE,FT,Data Scientist,168000,100,M
SE,FT,Data Scientist,130000,100,M
SE,FT,Data Scientist,107400,0,M
SE,FT,Data Scientist,101500,0,M
MI,FT,Data Engineer,80976,50,M
SE,FT,Data Scientist,164000,0,M
SE,FT,Data Scientist,130000,0,M
SE,FT,Data Scientist,300000,0,M
SE,FT,Data Scientist,211000,0,M
SE,FT,Machine Learning Engineer,276000,0,M
SE,FT,Machine Learning Engineer,184000,0,M
MI,FT,Data Analyst,115000,100,M
MI,FT,Data Analyst,110000,100,M
SE,FT,Data Engineer,139810,0,M
SE,FT,Data Engineer,95325,0,M
SE,FT,Data Analyst,167000,0,M
SE,FT,Data Analyst,150000,0,M
SE,FT,Data Engineer,144000,0,M
SE,FT,Data Engineer,96000,0,M
SE,FT,Data Engineer,140000,0,M
SE,FT,Data Engineer,125000,0,M
SE,FT,Data Scientist,161000,0,M
SE,FT,Data Scientist,116300,0,M
SE,FT,Data Analyst,140000,0,M
SE,FT,Data Analyst,125000,0,M
SE,FT,Machine Learning Engineer,225000,0,M
SE,FT,Machine Learning Engineer,166000,0,M
SE,FT,Machine Learning Engineer,225000,0,M
SE,FT,Machine Learning Engineer,166000,0,M
SE,FT,Data Scientist,151300,100,M
SE,FT,Data Scientist,126100,100,M
SE,FT,Data Scientist,202600,100,M
SE,FT,Data Scientist,168800,100,M
SE,FT,Machine Learning Engineer,190000,0,M
SE,FT,Machine Learning Engineer,150000,0,M
EX,FT,Data Analyst,180000,100,M
EX,FT,Data Analyst,125000,100,M
SE,FT,Data Engineer,282000,0,M
SE,FT,Data Engineer,208000,0,M
SE,FT,Data Engineer,185000,0,M
SE,FT,Data Engineer,124000,0,M
SE,FT,Machine Learning Engineer,212800,0,L
SE,FT,Machine Learning Engineer,111600,0,L
SE,FT,Data Engineer,169000,0,M
SE,FT,Data Engineer,91000,0,M
MI,FT,Data Analyst,70900,0,M
MI,FT,Data Analyst,49000,0,M
SE,FT,Data Scientist,168000,0,M
SE,FT,Data Scientist,130000,0,M
MI,FT,Data Engineer,154000,0,M
MI,FT,Data Engineer,103000,0,M
SE,FT,Data Analyst,93918,0,M
SE,FT,Data Analyst,51962,0,M
SE,FT,Data Scientist,180000,0,M
SE,FT,Data Scientist,160000,0,M
SE,FT,Data Scientist,140000,0,M
SE,FT,Data Scientist,140000,0,M
MI,FT,Data Engineer,275000,0,M
MI,FT,Data Engineer,243000,0,M
SE,FT,Data Scientist,215000,0,M
SE,FT,Data Scientist,160000,0,M
EX,FT,Data Engineer,174500,0,M
EX,FT,Data Engineer,113000,0,M
SE,FT,Data Analyst,125000,100,M
SE,FT,Data Analyst,80000,100,M
SE,FT,Data Engineer,145000,100,M
SE,FT,Data Engineer,115000,100,M
SE,FT,Machine Learning Engineer,260000,0,M
SE,FT,Machine Learning Engineer,160000,0,M
SE,FT,Data Scientist,202000,100,M
SE,FT,Data Scientist,140000,100,M
MI,FT,Data Scientist,96313,100,S
SE,FT,Machine Learning Engineer,250000,0,M
SE,FT,Machine Learning Engineer,140000,0,M
MI,FT,Data Analyst,48585,100,M
MI,FT,Data Analyst,43187,100,M
SE,FT,Data Analyst,145500,0,M
SE,FT,Data Analyst,108000,0,M
SE,FT,Data Engineer,206000,100,M
SE,FT,Data Engineer,175100,100,M
SE,FT,Data Analyst,122500,100,M
SE,FT,Data Analyst,82500,100,M
SE,FT,Data Scientist,190000,100,M
SE,FT,Data Scientist,160000,100,M
SE,FT,Data Analyst,95000,0,M
SE,FT,Data Analyst,75000,0,M
SE,FT,Data Scientist,136000,100,M
SE,FT,Data Scientist,104000,100,M
MI,FT,Data Analyst,130000,0,M
MI,FT,Data Analyst,105000,0,M
MI,FT,Data Engineer,154000,0,M
MI,FT,Data Engineer,103000,0,M
SE,FT,Data Engineer,170000,0,M
SE,FT,Data Engineer,100000,0,M
SE,FT,Data Engineer,385000,0,M
SE,FT,Data Engineer,245000,0,M
SE,FT,Data Engineer,255000,0,M
SE,FT,Data Engineer,255000,0,M
SE,FT,Data Engineer,202500,0,M
SE,FT,Data Engineer,177500,0,M
SE,FT,Data Scientist,308000,0,M
SE,FT,Data Scientist,144000,0,M
SE,FT,Data Engineer,130000,100,M
SE,FT,Data Engineer,101570,100,M
SE,FT,Data Engineer,300000,0,M
SE,FT,Data Engineer,150000,0,M
SE,FT,Data Scientist,240000,100,M
SE,FT,Data Scientist,180000,100,M
SE,FT,Data Scientist,210000,0,M
SE,FT,Data Scientist,165000,0,M
SE,FT,Data Scientist,212800,0,L
SE,FT,Data Scientist,111600,0,L
SE,FT,Data Engineer,213600,0,M
SE,FT,Data Engineer,103200,0,M
SE,FT,Data Scientist,230000,100,M
SE,FT,Data Scientist,153000,100,M
SE,FT,Data Scientist,204000,100,M
SE,FT,Data Scientist,127500,100,M
MI,FT,Data Scientist,250000,0,M
MI,FT,Data Scientist,125000,0,M
SE,FT,Data Analyst,120000,100,M
SE,FT,Data Analyst,88000,100,M
SE,FT,Machine Learning Engineer,158000,100,M
SE,FT,Machine Learning Engineer,108000,100,M
SE,FT,Data Engineer,385000,0,M
SE,FT,Data Engineer,310000,0,M
SE,FT,Data Engineer,247300,0,M
SE,FT,Data Engineer,139700,0,M
SE,FT,Data Scientist,240000,100,M
SE,FT,Data Scientist,180000,100,M
SE,FT,Data Engineer,130000,100,M
SE,FT,Data Engineer,101570,100,M
SE,FT,Data Scientist,210000,0,M
SE,FT,Data Scientist,165000,0,M
MI,FT,Data Engineer,169000,0,M
MI,FT,Data Engineer,91000,0,M
EN,FT,Data Scientist,135000,0,M
EN,FT,Data Scientist,110000,0,M
SE,FT,Data Engineer,129192,0,M
SE,FT,Data Engineer,98432,0,M
SE,FT,Data Engineer,128000,0,M
SE,FT,Data Engineer,81500,0,M
SE,FT,Data Scientist,185900,0,M
SE,FT,Data Scientist,129300,0,M
SE,FT,Machine Learning Engineer,204500,0,M
SE,FT,Machine Learning Engineer,142200,0,M
MI,FT,Machine Learning Engineer,75577,0,M
EN,FT,Data Engineer,18000,50,M
MI,FT,Data Analyst,369120,0,M
MI,FT,Data Analyst,61520,0,M
MI,FT,Data Scientist,204500,0,M
MI,FT,Data Scientist,142200,0,M
MI,FT,Data Analyst,92280,0,M
MI,FT,Data Analyst,67672,0,M
SE,FT,Data Engineer,188600,0,M
SE,FT,Data Engineer,111550,0,M
SE,FT,Machine Learning Engineer,230000,0,M
SE,FT,Machine Learning Engineer,160000,0,M
SE,FT,Data Engineer,247300,0,M
SE,FT,Data Engineer,139700,0,M
SE,FT,Data Analyst,135000,100,M
SE,FT,Data Analyst,110000,100,M
SE,FT,Machine Learning Engineer,214500,0,M
SE,FT,Machine Learning Engineer,132600,0,M
SE,FT,Data Analyst,120000,0,M
SE,FT,Data Analyst,100000,0,M
SE,FT,Machine Learning Engineer,242921,0,M
SE,FT,Machine Learning Engineer,170045,0,M
SE,FT,Data Engineer,225000,100,M
SE,FT,Data Engineer,175000,100,M
MI,FT,Data Scientist,180000,0,M
MI,FT,Data Scientist,162000,0,M
EN,FT,Data Scientist,156450,0,M
EN,FT,Data Scientist,119200,0,M
SE,FT,Data Scientist,245000,0,M
SE,FT,Data Scientist,185000,0,M
SE,FT,Machine Learning Engineer,214500,0,M
SE,FT,Machine Learning Engineer,132600,0,M
MI,FT,Data Scientist,154800,0,M
MI,FT,Data Scientist,76300,0,M
SE,FT,Data Scientist,178600,0,M
SE,FT,Data Scientist,88600,0,M
SE,FT,Data Analyst,93919,100,M
SE,FT,Data Analyst,51962,100,M
SE,FT,Data Scientist,207345,100,M
SE,FT,Data Scientist,180300,100,M
SE,FT,Machine Learning Engineer,200000,0,M
SE,FT,Machine Learning Engineer,140000,0,M
SE,FT,Data Analyst,140000,100,M
SE,FT,Data Analyst,110000,100,M
SE,FT,Data Scientist,228045,100,M
SE,FT,Data Scientist,198300,100,M
SE,FT,Data Engineer,150000,100,M
SE,FT,Data Engineer,140000,100,M
SE,FT,Data Analyst,100000,0,M
SE,FT,Data Analyst,75000,0,M
SE,FT,Data Scientist,48585,0,M
SE,FT,Data Scientist,38868,0,M
MI,FT,Data Scientist,78125,0,M
MI,FT,Data Scientist,40423,0,M
MI,FT,Data Engineer,130000,100,M
MI,FT,Data Engineer,120000,100,M
SE,FT,Data Engineer,135000,0,M
SE,FT,Data Engineer,90000,0,M
SE,FT,Data Analyst,223602,0,M
SE,FT,Data Analyst,143520,0,M
MI,FT,Data Scientist,180000,0,M
MI,FT,Data Scientist,162000,0,M
SE,FT,Data Engineer,121809,100,M
SE,FT,Data Engineer,83667,100,M
SE,FT,Data Analyst,120350,100,M
SE,FT,Data Analyst,74400,100,M
SE,FT,Data Scientist,185000,0,M
SE,FT,Data Scientist,123000,0,M
MI,FT,Data Engineer,140000,100,M
MI,FT,Data Engineer,90000,100,M
SE,FT,Machine Learning Engineer,214500,0,M
SE,FT,Machine Learning Engineer,132600,0,M
SE,FT,Data Engineer,154000,0,M
SE,FT,Data Engineer,103000,0,M
SE,FT,Data Analyst,90000,100,M
SE,FT,Data Analyst,80000,100,M
SE,FT,Data Engineer,170000,0,M
SE,FT,Data Engineer,100000,0,M
MI,FT,Data Analyst,115000,0,M
MI,FT,Data Analyst,105000,0,M
SE,FT,Data Scientist,296100,0,M
SE,FT,Data Scientist,144500,0,M
EN,FT,Data Engineer,220000,0,M
EN,FT,Data Engineer,187000,0,M
SE,FT,Data Analyst,118600,0,M
SE,FT,Data Analyst,96800,0,M
EN,FT,Data Scientist,100000,100,M
MI,FT,Machine Learning Engineer,48585,100,M
MI,FT,Data Analyst,142000,0,M
MI,FT,Data Analyst,128000,0,M
SE,FT,Data Engineer,210000,0,M
SE,FT,Data Engineer,165000,0,M
SE,FT,Data Engineer,250000,0,M
SE,FT,Data Engineer,190000,0,M
SE,FT,Data Scientist,155000,0,M
SE,FT,Data Scientist,139000,0,M
SE,FT,Data Analyst,142000,0,M
SE,FT,Data Analyst,128000,0,M
SE,FT,Data Engineer,128000,0,M
SE,FT,Data Engineer,81500,0,M
MI,FT,Data Engineer,167500,0,M
MI,FT,Data Engineer,106500,0,M
MI,FT,Data Engineer,150000,100,M
MI,FT,Data Engineer,100000,100,M
SE,FT,Data Analyst,139600,0,M
SE,FT,Data Analyst,85700,0,M
SE,FT,Data Engineer,143000,0,M
SE,FT,Data Engineer,95000,0,M
SE,FT,Machine Learning Engineer,330000,100,M
SE,FT,Machine Learning Engineer,188000,100,M
SE,FT,Data Scientist,238000,100,M
SE,FT,Data Scientist,156000,100,M
SE,FT,Data Analyst,145000,100,M
SE,FT,Data Analyst,106000,100,M
SE,FT,Machine Learning Engineer,297300,100,M
SE,FT,Machine Learning Engineer,198200,100,M
SE,FT,Data Engineer,269100,0,M
SE,FT,Data Engineer,131300,0,M
SE,FT,Data Engineer,73824,0,M
SE,FT,Data Engineer,61520,0,M
MI,FT,Machine Learning Engineer,204500,0,M
MI,FT,Machine Learning Engineer,142200,0,M
SE,FT,Data Scientist,212800,100,M
SE,FT,Data Scientist,111600,100,M
SE,FT,Data Analyst,175000,100,M
SE,FT,Data Analyst,130000,100,M
SE,FT,Data Scientist,191765,0,M
SE,FT,Data Scientist,134236,0,M
SE,FT,Data Scientist,238000,100,M
SE,FT,Data Scientist,156000,100,M
SE,FT,Data Scientist,198800,0,M
SE,FT,Data Scientist,90700,0,M
SE,FT,Data Analyst,110000,0,M
SE,FT,Data Analyst,70000,0,M
MI,FT,Data Analyst,42107,50,M
MI,FT,Machine Learning Engineer,300000,0,M
MI,FT,Machine Learning Engineer,200000,0,M
SE,FT,Data Scientist,179000,0,M
SE,FT,Data Scientist,109000,0,M
SE,FT,Data Scientist,180000,0,M
SE,FT,Data Scientist,140000,0,M
SE,FT,Machine Learning Engineer,275000,0,M
SE,FT,Machine Learning Engineer,170000,0,M
SE,FT,Data Scientist,233300,0,M
SE,FT,Data Scientist,155500,0,M
SE,FT,Machine Learning Engineer,238000,0,M
SE,FT,Machine Learning Engineer,176000,0,M
SE,FT,Data Analyst,117500,100,M
SE,FT,Data Analyst,86720,100,M
MI,FT,Data Analyst,167000,0,M
MI,FT,Data Analyst,150000,0,M
EX,FT,Data Analyst,90000,100,M
EX,FT,Data Analyst,70000,100,M
SE,FT,Data Scientist,212800,100,L
SE,FT,Data Scientist,111600,100,L
SE,FT,Data Scientist,165000,0,M
SE,FT,Data Scientist,116300,0,M
SE,FT,Machine Learning Engineer,200000,100,M
SE,FT,Machine Learning Engineer,175000,100,M
SE,FT,Machine Learning Engineer,200000,100,M
SE,FT,Machine Learning Engineer,150000,100,M
SE,FT,Machine Learning Engineer,208450,0,M
SE,FT,Machine Learning Engineer,151600,0,M
SE,FT,Data Scientist,324000,0,M
SE,FT,Data Scientist,159000,0,M
MI,FT,Data Scientist,155000,100,M
MI,FT,Data Scientist,135000,100,M
SE,FT,Data Engineer,223250,0,M
SE,FT,Data Engineer,156275,0,M
SE,FT,Data Engineer,220000,0,M
SE,FT,Data Engineer,160000,0,M
SE,FT,Data Scientist,168000,100,M
SE,FT,Data Scientist,130000,100,M
SE,FT,Data Scientist,164000,100,M
SE,FT,Data Scientist,130000,100,M
MI,FT,Data Analyst,67500,0,M
MI,FT,Data Analyst,46500,0,M
MI,FT,Data Engineer,43187,100,L
MI,FT,Data Analyst,105000,0,M
MI,FT,Data Analyst,78000,0,M
SE,FT,Machine Learning Engineer,370000,0,M
SE,FT,Machine Learning Engineer,220000,0,M
SE,FT,Data Engineer,155000,0,M
SE,FT,Data Engineer,130000,0,M
SE,FT,Machine Learning Engineer,178200,100,M
SE,FT,Machine Learning Engineer,115000,100,M
MI,FT,Data Analyst,250000,0,M
MI,FT,Data Analyst,125000,0,M
MI,FT,Data Scientist,204000,0,M
MI,FT,Data Scientist,150000,0,M
SE,FT,Data Analyst,110000,100,M
SE,FT,Data Analyst,95000,100,M
MI,FT,Data Engineer,143000,0,M
MI,FT,Data Engineer,95000,0,M
MI,FT,Data Engineer,250000,0,M
MI,FT,Data Engineer,125000,0,M
SE,FT,Machine Learning Engineer,280000,0,M
SE,FT,Machine Learning Engineer,240000,0,M
SE,FT,Machine Learning Engineer,192000,100,M
SE,FT,Machine Learning Engineer,164000,100,M
SE,FT,Data Scientist,220000,0,M
SE,FT,Data Scientist,160000,0,M
SE,FT,Data Scientist,225000,0,M
SE,FT,Data Scientist,156400,0,M
SE,FT,Data Scientist,297300,100,M
SE,FT,Data Scientist,198200,100,M
SE,FT,Data Analyst,168000,0,M
SE,FT,Data Analyst,112000,0,M
SE,FT,Machine Learning Engineer,204500,0,M
SE,FT,Machine Learning Engineer,142200,0,M
SE,FT,Data Scientist,253430,0,M
SE,FT,Data Scientist,212780,0,M
SE,FT,Machine Learning Engineer,265800,100,M
SE,FT,Machine Learning Engineer,165500,100,M
SE,FT,Data Engineer,193000,100,M
SE,FT,Data Engineer,134000,100,M
SE,FT,Machine Learning Engineer,180000,100,M
SE,FT,Machine Learning Engineer,139750,100,M
SE,FT,Data Engineer,254000,100,M
SE,FT,Data Engineer,200000,100,M
SE,FT,Data Scientist,272290,100,M
SE,FT,Data Scientist,169374,100,M
SE,FT,Data Engineer,181500,0,M
SE,FT,Data Engineer,112200,0,M
SE,FT,Machine Learning Engineer,204500,0,M
SE,FT,Machine Learning Engineer,142200,0,M
SE,FT,Data Scientist,180000,0,M
SE,FT,Data Scientist,162000,0,M
SE,FT,Machine Learning Engineer,250500,0,M
SE,FT,Machine Learning Engineer,166600,0,M
SE,FT,Machine Learning Engineer,247500,0,M
SE,FT,Machine Learning Engineer,172200,0,M
SE,FT,Data Scientist,223290,0,M
SE,FT,Data Scientist,131310,0,M
SE,FT,Machine Learning Engineer,226600,0,M
SE,FT,Machine Learning Engineer,140100,0,M
SE,FT,Machine Learning Engineer,204600,0,M
SE,FT,Machine Learning Engineer,126500,0,M
SE,FT,Data Engineer,128750,0,M
SE,FT,Data Engineer,86250,0,M
SE,FT,Data Engineer,110736,0,M
SE,FT,Data Engineer,92280,0,M
MI,FT,Data Engineer,131000,0,M
MI,FT,Data Engineer,88000,0,M
SE,FT,Data Analyst,185100,100,M
SE,FT,Data Analyst,133300,100,M
SE,FT,Data Engineer,90000,0,M
SE,FT,Data Engineer,75000,0,M
EN,FT,Data Analyst,20673,50,L
SE,FT,Data Analyst,73824,0,M
SE,FT,Data Analyst,61520,0,M
SE,FT,Data Scientist,260000,0,M
SE,FT,Data Scientist,160000,0,M
SE,FT,Machine Learning Engineer,150000,100,M
SE,FT,Machine Learning Engineer,95000,100,M
SE,FT,Data Engineer,204750,0,M
SE,FT,Data Engineer,153550,0,M
SE,FT,Data Analyst,150000,100,M
SE,FT,Data Analyst,120000,100,M
MI,FT,Data Engineer,150000,0,M
MI,FT,Data Engineer,110000,0,M
SE,FT,Data Engineer,200000,0,M
SE,FT,Data Engineer,141000,0,M
SE,FT,Data Engineer,230000,0,M
SE,FT,Data Engineer,175000,0,M
SE,FT,Machine Learning Engineer,207611,0,M
SE,FT,Machine Learning Engineer,127876,0,M
SE,FT,Data Analyst,175000,100,M
SE,FT,Data Analyst,135000,100,M
SE,FT,Data Analyst,100000,0,M
SE,FT,Data Analyst,75000,0,M
MI,FT,Data Scientist,170000,100,M
MI,FT,Data Scientist,144500,100,M
SE,FT,Machine Learning Engineer,204500,0,M
SE,FT,Machine Learning Engineer,142200,0,M
SE,FT,Machine Learning Engineer,255360,0,M
SE,FT,Machine Learning Engineer,212800,0,M
SE,FT,Data Engineer,170000,100,M
SE,FT,Data Engineer,100000,100,M
SE,FT,Data Analyst,106400,0,M
SE,FT,Data Analyst,81800,0,M
MI,FT,Data Scientist,79976,100,M
MI,FT,Data Scientist,55368,100,M
SE,FT,Data Engineer,129000,100,M
SE,FT,Data Engineer,110000,100,M
SE,FT,Data Engineer,210000,0,M
SE,FT,Data Engineer,108000,0,M
MI,FT,Data Analyst,80000,0,M
MI,FT,Data Analyst,59500,0,M
SE,FT,Machine Learning Engineer,250000,0,M
SE,FT,Machine Learning Engineer,173400,0,M
SE,FT,Data Analyst,105000,100,M
